0.0358	6.9411	-4.88556	10.3328	1.49384	
0.0359	6.9411	-4.88381	10.325	1.49995	
0.036	6.9411	-4.88205	10.3171	1.50606	
0.0361	6.9411	-4.88029	10.3092	1.51218	
0.0362	6.9411	-4.87853	10.3013	1.51829	
0.0363	6.9411	-4.87677	10.2935	1.5244	
0.0364	6.9411	-4.875	10.2856	1.53051	
0.0365	6.9411	-4.87323	10.2777	1.53662	
0.0366	6.9411	-4.87147	10.2698	1.54272	
0.0367	6.9411	-4.8697	10.262	1.54883	
0.0368	6.9411	-4.86793	10.2541	1.55493	
0.0369	6.9411	-4.86615	10.2462	1.56104	
0.037	6.9411	-4.86438	10.2383	1.56714	
0.0371	6.9411	-4.8626	10.2305	1.57324	
0.0372	6.9411	-4.86082	10.2226	1.57933	
0.0373	6.9411	-4.85904	10.2147	1.58543	
0.0374	6.9411	-4.85726	10.2068	1.59152	
0.0375	6.9411	-4.85548	10.199	1.59762	
0.0376	6.9411	-4.85369	10.1911	1.60371	
0.0377	6.9411	-4.85191	10.1832	1.6098	
0.0378	6.9411	-4.85012	10.1753	1.61588	
0.0379	6.9411	-4.84833	10.1675	1.62196	
0.038	6.9411	-4.84654	10.1596	1.62805	
0.0381	6.9411	-4.84474	10.1517	1.63412	
0.0382	6.9411	-4.84295	10.1438	1.6402	
0.0383	6.9411	-4.84116	10.136	1.64627	
0.0384	6.9411	-4.83936	10.1281	1.65234	
0.0385	6.9411	-4.83756	10.1202	1.65841	
0.0386	6.9411	-4.83576	10.1124	1.66448	
0.0387	6.9411	-4.83396	10.1045	1.67054	
0.0388	6.9411	-4.83216	10.0967	1.6766	
0.0389	6.9411	-4.83035	10.0888	1.68266	
0.039	6.9411	-4.82855	10.0809	1.68871	
0.0391	6.9411	-4.82674	10.0731	1.69476	
0.0392	6.9411	-4.82493	10.0652	1.7008	
0.0393	6.9411	-4.82313	10.0574	1.70685	
0.0394	6.9411	-4.82132	10.0495	1.71289	
0.0395	6.9411	-4.8195	10.0417	1.71892	
0.0396	6.9411	-4.81769	10.0338	1.72495	
0.0397	6.9411	-4.81588	10.026	1.73098	
0.0398	6.9411	-4.81406	10.0181	1.73701	
0.0399	6.9411	-4.81225	10.0103	1.74303	
0.04	6.9411	-4.81043	10.0025	1.74905	
0.0401	6.9411	-4.80861	9.99464	1.75506	
0.0402	6.9411	-4.80679	9.98682	1.76107	
0.0403	6.9411	-4.80497	9.97899	1.76707	
0.0404	6.9411	-4.80315	9.97117	1.77307	
0.0405	6.9411	-4.80132	9.96335	1.77907	
0.0406	6.9411	-4.7995	9.95553	1.78506	
0.0407	6.9411	-4.79767	9.94772	1.79105	
0.0408	6.9411	-4.79585	9.93991	1.79703	
0.0409	6.9411	-4.79402	9.9321	1.80301	
0.041	6.9411	-4.79219	9.9243	1.80899	
0.0411	6.9411	-4.79036	9.9165	1.81496	
0.0412	6.9411	-4.78853	9.9087	1.82092	
0.0413	6.9411	-4.7867	9.90091	1.82688	
0.0414	6.9411	-4.78487	9.89313	1.83284	
0.0415	6.9411	-4.78303	9.88534	1.83879	
0.0416	6.9411	-4.7812	9.87756	1.84473	
0.0417	6.9411	-4.77936	9.86979	1.85067	
0.0418	6.9411	-4.77753	9.86202	1.85661	
0.0419	6.9411	-4.77569	9.85425	1.86254	
0.042	6.9411	-4.77385	9.84649	1.86846	
0.0421	6.9411	-4.77201	9.83873	1.87438	
0.0422	6.9411	-4.77017	9.83098	1.88029	
0.0423	6.9411	-4.76833	9.82323	1.8862	
0.0424	6.9411	-4.76649	9.81549	1.8921	
